"site","id","shoot.count","biomass","unknown.weight.shoots","microepiphyte.bulk","macroepiphyte.quad","drift","anchored","year","date","detritus","epibiont.taxon","epibiont","sheath.length","shoot.rep","blades","shoot.length","shoot.width","bryozoan.drift","alaria","branched brown","ceramium","corallina","cryptopleura","desmerestia","filamentous green","fucus","macrocystis","mastocarpus","plocamium","punctaria","pyropia","saccharina","ulva","unknown red","veg.count","flowering.count","smithora"
"sand spit","3",3,1.76,NA,NA,NA,NA,NA,2018,2018-06-23,0.14,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA
"sand spit","4",12,15.58,NA,NA,NA,NA,NA,2018,2018-06-23,0.57,NA,NA,36.2,"4",3,62,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA
"sand spit","5",15,10.57,NA,NA,NA,NA,NA,2018,2018-06-23,1.98,NA,NA,11,"4",3,55.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA
"sand spit","6",13,16.66,NA,NA,NA,NA,NA,2018,2018-06-23,0.53,NA,NA,19.8,"4",4,104,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA
"sand spit","7",14,15.4,NA,NA,NA,NA,NA,2018,2018-06-23,1.02,NA,NA,30,"4",5,135.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA
"sand spit","8",5,7.87,NA,NA,NA,NA,NA,2018,2018-06-23,0.31,NA,NA,24.1,"4",4,157.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"sand spit","9",13,11.63,NA,NA,NA,NA,NA,2018,2018-06-23,0.49,NA,NA,21,"4",3,65.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA
"triquet north","1",5,5.97,NA,NA,NA,NA,NA,2018,2018-07-01,0.84,NA,NA,23.1,"4",5,120,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"triquet north","2",4,4.35,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,14.2,"4",4,65.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA
"triquet north","3",3,2.64,NA,NA,NA,NA,NA,2018,2018-07-01,0.16,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA
"triquet north","4",6,6.25,NA,NA,NA,NA,NA,2018,2018-07-01,0.71,NA,NA,20.2,"4",5,84.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA
"triquet north","5",6,5.26,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,19.6,"4",4,86,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA
"triquet north","6",5,7.86,NA,NA,NA,NA,NA,2018,2018-07-01,0.59,NA,NA,19.2,"4",5,91.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"triquet north","7",2,3.89,NA,NA,NA,NA,NA,2018,2018-07-01,0.14,NA,NA,NA,"4",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA
"triquet north","8",5,3.02,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,16.4,"4",4,74.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"triquet north","9",4,3.42,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,NA,"4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA
"triquet bay","1",7,111.42,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,23.2,"4",3,102,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"triquet bay","2",7,73.57,NA,NA,NA,NA,NA,2018,2018-07-02,0.64,NA,NA,24.8,"4",5,101,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"triquet bay","3",9,124.84,NA,NA,NA,NA,NA,2018,2018-07-02,0.34,NA,NA,31.2,"4",5,145.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA
"triquet bay","4",10,114.53,NA,NA,NA,NA,NA,2018,2018-07-02,0.86,NA,NA,12.3,"4",2,43,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"triquet bay","5",10,109.47,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,37.8,"4",4,144.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"triquet bay","6",10,90.81,NA,NA,NA,NA,NA,2018,2018-07-02,0.93,NA,NA,27.8,"4",6,121.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"triquet bay","7",17,107.47,NA,NA,NA,NA,NA,2018,2018-07-02,1.06,NA,NA,16.3,"4",5,59.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,NA
"triquet bay","8",14,149.35,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,25.7,"4",5,92.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA
"triquet bay","9",7,51.04,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,9.8,"4",4,28.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"pruth pocket","1",26,5.21,NA,NA,NA,NA,NA,2018,2018-06-28,2.34,NA,NA,11.9,"5",4,59.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA
"pruth pocket","2",6,2.82,NA,NA,NA,NA,NA,2018,2018-06-28,0.82,NA,NA,13.2,"5",4,57,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA
"pruth pocket","3",10,2.28,NA,NA,NA,NA,NA,2018,2018-06-28,0.47,NA,NA,13.2,"5",5,58.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"pruth pocket","4",21,10.2,NA,NA,NA,NA,NA,2018,2018-06-28,0.93,NA,NA,11.8,"5",4,48.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,NA
"pruth pocket","5",12,2.98,NA,NA,NA,NA,NA,2018,2018-06-28,0.24,NA,NA,11.4,"5",6,56.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA
"pruth pocket","6",35,4.31,NA,NA,NA,NA,NA,2018,2018-06-28,0.47,NA,NA,8,"5",4,32.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,NA
"pruth pocket","7",25,12.19,NA,NA,NA,NA,NA,2018,2018-06-28,NA,NA,NA,18.7,"5",5,79.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA
"pruth pocket","8",15,3.32,NA,NA,NA,NA,NA,2018,2018-06-28,1.26,NA,NA,13,"5",5,65.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA
"pruth pocket","9",65,6.23,NA,NA,NA,NA,NA,2018,2018-06-28,1.14,NA,NA,11.2,"5",4,38,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0,NA
"inner choked i5","1",7,7.86,NA,NA,NA,NA,NA,2018,2018-06-27,0.33,NA,NA,18.3,"5",4,69.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"inner choked i5","2",7,8.57,NA,NA,NA,NA,NA,2018,2018-06-27,NA,NA,NA,20,"5",3,92,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"inner choked i5","3",7,8.5,NA,NA,NA,NA,NA,2018,2018-06-27,0.14,NA,NA,20.8,"5",3,167.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"inner choked i5","4",5,5,NA,NA,NA,NA,NA,2018,2018-06-27,NA,NA,NA,22,"5",4,119.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"inner choked i5","5",6,13.34,NA,NA,NA,NA,NA,2018,2018-06-27,0.45,NA,NA,29.5,"5",4,175.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA
"inner choked i5","6",4,6.97,NA,NA,NA,NA,NA,2018,2018-06-27,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA
"inner choked i5","7",7,11.39,NA,NA,NA,NA,NA,2018,2018-06-27,NA,NA,NA,33.2,"5",5,188.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"inner choked i5","8",13,31.1,NA,NA,NA,NA,NA,2018,2018-06-27,0.66,NA,NA,34,"5",5,171.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,NA
"inner choked i5","9",9,17.34,NA,NA,NA,NA,NA,2018,2018-06-27,0.54,NA,NA,24.6,"5",30,112,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA
"pruth bay","1",26,5.39,NA,NA,NA,NA,NA,2018,2018-06-22,0.69,NA,NA,13.2,"5",5,62,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA
"pruth bay","2",9,2.6,NA,NA,NA,NA,NA,2018,2018-06-22,0.61,NA,NA,5.8,"5",3,49.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA
"pruth bay","3",7,1.01,NA,NA,NA,NA,NA,2018,2018-06-22,0.0800000000000001,NA,NA,5,"5",3,18.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"pruth bay","4",26,5.02,NA,NA,NA,NA,NA,2018,2018-06-22,0.52,NA,NA,13.2,"5",5,63,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA
"pruth bay","5",4,6.72,NA,NA,NA,NA,NA,2018,2018-06-22,NA,NA,NA,7,"5",5,55.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA
"pruth bay","6",16,4.02,NA,NA,NA,NA,NA,2018,2018-06-22,-2,NA,NA,15,"5",6,68.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,NA
"pruth bay","7",20,8.11,NA,NA,NA,NA,NA,2018,2018-06-22,-6.36,NA,NA,10.2,"5",5,64.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,NA
"pruth bay","8",14,3.69,NA,NA,NA,NA,NA,2018,2018-06-22,-3.9,NA,NA,12.1,"5",4,45.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA
"pruth bay","9",36,7.36,NA,NA,NA,NA,NA,2018,2018-06-22,-9.02,NA,NA,8,"5",5,35.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,NA
"sand spit","1",7,8.48,NA,NA,NA,NA,NA,2018,2018-06-23,0.74,NA,NA,21.8,"5",5,73.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"sand spit","2",9,14.06,NA,NA,NA,NA,NA,2018,2018-06-23,NA,NA,NA,13.1,"5",4,64.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA
"sand spit","3",3,1.76,NA,NA,NA,NA,NA,2018,2018-06-23,0.14,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA
"sand spit","4",12,15.58,NA,NA,NA,NA,NA,2018,2018-06-23,0.57,NA,NA,29.2,"5",3,93,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA
"sand spit","5",15,10.57,NA,NA,NA,NA,NA,2018,2018-06-23,1.98,NA,NA,12.4,"5",2,39.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA
"sand spit","6",13,16.66,NA,NA,NA,NA,NA,2018,2018-06-23,0.53,NA,NA,24.8,"5",5,138,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA
"sand spit","7",14,15.4,NA,NA,NA,NA,NA,2018,2018-06-23,1.02,NA,NA,35,"5",4,149.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA
"sand spit","8",5,7.87,NA,NA,NA,NA,NA,2018,2018-06-23,0.31,NA,NA,9.4,"5",2,32.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"sand spit","9",13,11.63,NA,NA,NA,NA,NA,2018,2018-06-23,0.49,NA,NA,26.2,"5",5,119.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA
"triquet north","1",5,5.97,NA,NA,NA,NA,NA,2018,2018-07-01,0.84,NA,NA,13.4,"5",3,56.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"triquet north","2",4,4.35,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA
"triquet north","3",3,2.64,NA,NA,NA,NA,NA,2018,2018-07-01,0.16,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA
"triquet north","4",6,6.25,NA,NA,NA,NA,NA,2018,2018-07-01,0.71,NA,NA,5.5,"5",5,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA
"triquet north","5",6,5.26,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,11.7,"5",2,22.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA
"triquet north","6",5,7.86,NA,NA,NA,NA,NA,2018,2018-07-01,0.59,NA,NA,3.5,"5",3,24,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"triquet north","7",2,3.89,NA,NA,NA,NA,NA,2018,2018-07-01,0.14,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA
"triquet north","8",5,3.02,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,8.8,"5",2,20.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA
"triquet north","9",4,3.42,NA,NA,NA,NA,NA,2018,2018-07-01,0,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA
"triquet bay","1",7,111.42,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,9,"5",2,27.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"triquet bay","2",7,73.57,NA,NA,NA,NA,NA,2018,2018-07-02,0.64,NA,NA,34.5,"5",5,148,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
"triquet bay","3",9,124.84,NA,NA,NA,NA,NA,2018,2018-07-02,0.34,NA,NA,20.2,"5",4,69.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA
"triquet bay","4",10,114.53,NA,NA,NA,NA,NA,2018,2018-07-02,0.86,NA,NA,17.3,"5",5,192,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"triquet bay","5",10,109.47,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,11.2,"5",3,33.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"triquet bay","6",10,90.81,NA,NA,NA,NA,NA,2018,2018-07-02,0.93,NA,NA,33,"5",6,108,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA
"triquet bay","7",17,107.47,NA,NA,NA,NA,NA,2018,2018-07-02,1.06,NA,NA,29,"5",6,125.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,NA
"triquet bay","8",14,149.35,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,18.2,"5",5,84,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA
"triquet bay","9",7,51.04,NA,NA,NA,NA,NA,2018,2018-07-02,NA,NA,NA,28.5,"5",5,90,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA
